word,UR,item_type,condition,jitter_filename,jitter_idx,jitter_values
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_42.npy,42,0.02508304747892944
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_43.npy,43,0.0194692847475694
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_44.npy,44,0.06642142933501141
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_45.npy,45,0.06417682376745835
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_46.npy,46,-0.029835564462557373
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_47.npy,47,-0.061043214723798464
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_48.npy,48,0.041744555990715526
mawwo_token,mawwo,HAn,glide,mawwo_token_jt_49.npy,49,-0.015758028478770236
mawja_token,mawja,HAn,glide,mawja_token_jt_0.npy,0,-0.03398664271472875
mawja_token,mawja,HAn,glide,mawja_token_jt_1.npy,1,-0.04071305578574857
mawja_token,mawja,HAn,glide,mawja_token_jt_2.npy,2,0.0236947233584435
mawja_token,mawja,HAn,glide,mawja_token_jt_3.npy,3,-0.06400842110134228
mawja_token,mawja,HAn,glide,mawja_token_jt_4.npy,4,0.008746268880049863
mawja_token,mawja,HAn,glide,mawja_token_jt_5.npy,5,0.03275936566501679
mawja_token,mawja,HAn,glide,mawja_token_jt_6.npy,6,-0.023880220444176065
mawja_token,mawja,HAn,glide,mawja_token_jt_7.npy,7,-0.05283272859026167
mawja_token,mawja,HAn,glide,mawja_token_jt_8.npy,8,-0.044313544210658855
mawja_token,mawja,HAn,glide,mawja_token_jt_9.npy,9,-0.02483442109859095
mawja_token,mawja,HAn,glide,mawja_token_jt_10.npy,10,-0.01807333513041285
mawja_token,mawja,HAn,glide,mawja_token_jt_11.npy,11,0.05290767926451962
mawja_token,mawja,HAn,glide,mawja_token_jt_12.npy,12,0.021615549404790182
mawja_token,mawja,HAn,glide,mawja_token_jt_13.npy,13,0.017280680028166812
mawja_token,mawja,HAn,glide,mawja_token_jt_14.npy,14,0.05099727931280727
mawja_token,mawja,HAn,glide,mawja_token_jt_15.npy,15,0.08797361292281801
mawja_token,mawja,HAn,glide,mawja_token_jt_16.npy,16,0.03866663718701083
mawja_token,mawja,HAn,glide,mawja_token_jt_17.npy,17,-0.01206603698999171
mawja_token,mawja,HAn,glide,mawja_token_jt_18.npy,18,0.02721168020017671
mawja_token,mawja,HAn,glide,mawja_token_jt_19.npy,19,-0.10700132398446895
mawja_token,mawja,HAn,glide,mawja_token_jt_20.npy,20,-0.03176956985675425
mawja_token,mawja,HAn,glide,mawja_token_jt_21.npy,21,-0.06855375516501795
mawja_token,mawja,HAn,glide,mawja_token_jt_22.npy,22,0.013936507599781114
mawja_token,mawja,HAn,glide,mawja_token_jt_23.npy,23,0.03805472606944746
mawja_token,mawja,HAn,glide,mawja_token_jt_24.npy,24,0.06415084174647087
mawja_token,mawja,HAn,glide,mawja_token_jt_25.npy,25,0.015020215277614317
mawja_token,mawja,HAn,glide,mawja_token_jt_26.npy,26,-0.03887914504836997
mawja_token,mawja,HAn,glide,mawja_token_jt_27.npy,27,-0.02418002137214659
mawja_token,mawja,HAn,glide,mawja_token_jt_28.npy,28,0.044664489977880105
mawja_token,mawja,HAn,glide,mawja_token_jt_29.npy,29,-0.030771404298687514
mawja_token,mawja,HAn,glide,mawja_token_jt_30.npy,30,-0.008946601216557677
mawja_token,mawja,HAn,glide,mawja_token_jt_31.npy,31,0.03620718285933261
mawja_token,mawja,HAn,glide,mawja_token_jt_32.npy,32,-0.013289777745103832
mawja_token,mawja,HAn,glide,mawja_token_jt_33.npy,33,0.001407131173506154
mawja_token,mawja,HAn,glide,mawja_token_jt_34.npy,34,-0.031522936321993246
mawja_token,mawja,HAn,glide,mawja_token_jt_35.npy,35,-0.026036190479670828
mawja_token,mawja,HAn,glide,mawja_token_jt_36.npy,36,0.08753027351165495
mawja_token,mawja,HAn,glide,mawja_token_jt_37.npy,37,-0.039122281044434166
mawja_token,mawja,HAn,glide,mawja_token_jt_38.npy,38,-0.02396890780984917
mawja_token,mawja,HAn,glide,mawja_token_jt_39.npy,39,-0.04947717286039523
mawja_token,mawja,HAn,glide,mawja_token_jt_40.npy,40,0.04039324444469538
mawja_token,mawja,HAn,glide,mawja_token_jt_41.npy,41,-0.016038848779949096
mawja_token,mawja,HAn,glide,mawja_token_jt_42.npy,42,0.06284884139659892
mawja_token,mawja,HAn,glide,mawja_token_jt_43.npy,43,0.003213211949787884
mawja_token,mawja,HAn,glide,mawja_token_jt_44.npy,44,0.04064046556273287
mawja_token,mawja,HAn,glide,mawja_token_jt_45.npy,45,0.03526483703713356
mawja_token,mawja,HAn,glide,mawja_token_jt_46.npy,46,-0.0009809526767143644
mawja_token,mawja,HAn,glide,mawja_token_jt_47.npy,47,0.000615722559149362
mawja_token,mawja,HAn,glide,mawja_token_jt_48.npy,48,-0.07681298919392018
mawja_token,mawja,HAn,glide,mawja_token_jt_49.npy,49,0.03713456572986821
mawje_token,mawje,HAn,glide,mawje_token_jt_0.npy,0,-0.037938366449549725
mawje_token,mawje,HAn,glide,mawje_token_jt_1.npy,1,-0.020760886621055602
mawje_token,mawje,HAn,glide,mawje_token_jt_2.npy,2,0.016695628001743935
mawje_token,mawje,HAn,glide,mawje_token_jt_3.npy,3,0.010456983464704748
mawje_token,mawje,HAn,glide,mawje_token_jt_4.npy,4,-0.005806764794623521
mawje_token,mawje,HAn,glide,mawje_token_jt_5.npy,5,0.03256953803723683
mawje_token,mawje,HAn,glide,mawje_token_jt_6.npy,6,-0.043937474036693146
mawje_token,mawje,HAn,glide,mawje_token_jt_7.npy,7,-0.034458829156488506
mawje_token,mawje,HAn,glide,mawje_token_jt_8.npy,8,0.04318490693673557
mawje_token,mawje,HAn,glide,mawje_token_jt_9.npy,9,0.03509038615860051
mawje_token,mawje,HAn,glide,mawje_token_jt_10.npy,10,-0.0931989911231767
mawje_token,mawje,HAn,glide,mawje_token_jt_11.npy,11,-0.030978324920060297
mawje_token,mawje,HAn,glide,mawje_token_jt_12.npy,12,-0.058925348985609326
mawje_token,mawje,HAn,glide,mawje_token_jt_13.npy,13,0.006374948269529857
mawje_token,mawje,HAn,glide,mawje_token_jt_14.npy,14,0.07120540800777167
mawje_token,mawje,HAn,glide,mawje_token_jt_15.npy,15,-0.05313911520175241
mawje_token,mawje,HAn,glide,mawje_token_jt_16.npy,16,0.040308439456116604
mawje_token,mawje,HAn,glide,mawje_token_jt_17.npy,17,-0.008431291694248388
mawje_token,mawje,HAn,glide,mawje_token_jt_18.npy,18,0.025983690801716863
mawje_token,mawje,HAn,glide,mawje_token_jt_19.npy,19,-0.029390682939227503
mawje_token,mawje,HAn,glide,mawje_token_jt_20.npy,20,-0.016120370331676702
mawje_token,mawje,HAn,glide,mawje_token_jt_21.npy,21,0.08210312796883269
mawje_token,mawje,HAn,glide,mawje_token_jt_22.npy,22,-0.04811456077526663
mawje_token,mawje,HAn,glide,mawje_token_jt_23.npy,23,0.025421292200263443
mawje_token,mawje,HAn,glide,mawje_token_jt_24.npy,24,0.03805129542624511
mawje_token,mawje,HAn,glide,mawje_token_jt_25.npy,25,-0.07851770202877731
mawje_token,mawje,HAn,glide,mawje_token_jt_26.npy,26,-0.020253091018153743
mawje_token,mawje,HAn,glide,mawje_token_jt_27.npy,27,0.0675555097434247
mawje_token,mawje,HAn,glide,mawje_token_jt_28.npy,28,-0.006700069288772987
mawje_token,mawje,HAn,glide,mawje_token_jt_29.npy,29,-0.026391410576701343
mawje_token,mawje,HAn,glide,mawje_token_jt_30.npy,30,-0.04835827393945229
mawje_token,mawje,HAn,glide,mawje_token_jt_31.npy,31,-0.041079435939019644
mawje_token,mawje,HAn,glide,mawje_token_jt_32.npy,32,-0.016092328164599913
mawje_token,mawje,HAn,glide,mawje_token_jt_33.npy,33,-0.017898413394185027
mawje_token,mawje,HAn,glide,mawje_token_jt_34.npy,34,-0.06306364392579146
mawje_token,mawje,HAn,glide,mawje_token_jt_35.npy,35,0.025776237584538845
mawje_token,mawje,HAn,glide,mawje_token_jt_36.npy,36,0.003193389359745658
mawje_token,mawje,HAn,glide,mawje_token_jt_37.npy,37,0.04566745011335567
mawje_token,mawje,HAn,glide,mawje_token_jt_38.npy,38,-0.04977489044845736
mawje_token,mawje,HAn,glide,mawje_token_jt_39.npy,39,-0.00195153800328272
mawje_token,mawje,HAn,glide,mawje_token_jt_40.npy,40,0.01426175902121845
mawje_token,mawje,HAn,glide,mawje_token_jt_41.npy,41,0.018435811234879664
mawje_token,mawje,HAn,glide,mawje_token_jt_42.npy,42,-0.01984108994846958
mawje_token,mawje,HAn,glide,mawje_token_jt_43.npy,43,0.028467665075166095
mawje_token,mawje,HAn,glide,mawje_token_jt_44.npy,44,-0.013071952095200052
mawje_token,mawje,HAn,glide,mawje_token_jt_45.npy,45,-0.14619356970229352
mawje_token,mawje,HAn,glide,mawje_token_jt_46.npy,46,-0.029474162109051613
mawje_token,mawje,HAn,glide,mawje_token_jt_47.npy,47,0.043755391672590606
mawje_token,mawje,HAn,glide,mawje_token_jt_48.npy,48,0.03136424665207956
mawje_token,mawje,HAn,glide,mawje_token_jt_49.npy,49,-0.024772215578914986
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_0.npy,0,-0.03139381008264335
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_1.npy,1,0.014515600121725371
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_2.npy,2,-0.022436926183396134
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_3.npy,3,-0.06791364278734723
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_4.npy,4,0.029973507539138022
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_5.npy,5,0.00256231494988095
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_6.npy,6,-0.004339913246454032
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_7.npy,7,-0.023460554075731346
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_8.npy,8,0.007646418447516932
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_9.npy,9,0.004232451293814424
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_10.npy,10,0.004599057658807714
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_11.npy,11,0.01943874002505087
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_12.npy,12,-0.011916772761132248
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_13.npy,13,-0.023764120201318743
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_14.npy,14,0.03730873111369792
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_15.npy,15,0.0028532097864470214
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_16.npy,16,0.030371992953338735
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_17.npy,17,-0.027132192361437484
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_18.npy,18,-0.06560902980480232
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_19.npy,19,-0.03309225859759793
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_20.npy,20,-0.023878919368609676
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_21.npy,21,0.056793636487871585
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_22.npy,22,-0.06664412032680547
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_23.npy,23,0.017225837390082988
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_24.npy,24,-0.021539789174848962
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_25.npy,25,0.005681984074240437
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_26.npy,26,0.01224063532536544
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_27.npy,27,0.005334167517924275
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_28.npy,28,0.04738143287496919
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_29.npy,29,-0.03668498691184529
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_30.npy,30,-0.028407307471320975
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_31.npy,31,-0.04078719496222468
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_32.npy,32,-0.005832960886498568
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_33.npy,33,-0.01845666541523066
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_34.npy,34,0.02016640112766231
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_35.npy,35,-0.0583455400214834
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_36.npy,36,0.005184387635933591
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_37.npy,37,-0.012586942221809323
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_38.npy,38,0.035101858145771506
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_39.npy,39,0.008033780110143223
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_40.npy,40,-0.009420790126158481
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_41.npy,41,-0.010594513782864688
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_42.npy,42,0.047802060664309115
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_43.npy,43,0.022685276154443372
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_44.npy,44,-0.015113770028836265
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_45.npy,45,0.09525407494617158
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_46.npy,46,-0.01790800083735826
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_47.npy,47,-0.04315089146581709
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_48.npy,48,0.014546284067537997
mawjo_token,mawjo,HAn,glide,mawjo_token_jt_49.npy,49,0.06022477336672675
majwa_token,majwa,HAn,glide,majwa_token_jt_0.npy,0,0.04418975187129575
majwa_token,majwa,HAn,glide,majwa_token_jt_1.npy,1,0.002856101263505873
majwa_token,majwa,HAn,glide,majwa_token_jt_2.npy,2,-0.01952198444308102
majwa_token,majwa,HAn,glide,majwa_token_jt_3.npy,3,0.0028771383990331134
majwa_token,majwa,HAn,glide,majwa_token_jt_4.npy,4,-0.0461453550342587
majwa_token,majwa,HAn,glide,majwa_token_jt_5.npy,5,-0.00552984884320445
majwa_token,majwa,HAn,glide,majwa_token_jt_6.npy,6,-0.059572280429635846
majwa_token,majwa,HAn,glide,majwa_token_jt_7.npy,7,-0.0680150827973156
majwa_token,majwa,HAn,glide,majwa_token_jt_8.npy,8,0.06216122119202155
majwa_token,majwa,HAn,glide,majwa_token_jt_9.npy,9,0.0642383263553402
majwa_token,majwa,HAn,glide,majwa_token_jt_10.npy,10,-0.006949062609481513
majwa_token,majwa,HAn,glide,majwa_token_jt_11.npy,11,0.00407449703046043
majwa_token,majwa,HAn,glide,majwa_token_jt_12.npy,12,0.005794918461564845
